Date,Ticker,Close,Close_5d,5d_return
2019-12-02,AAPL,63.73634338378906,64.40229797363281,0.0104485848181421
2019-12-02,AMZN,89.08000183105469,87.47550201416016,-0.018011896990500258
2019-12-02,GOOGL,63.95974349975586,66.64593505859375,0.041998160277927694
2019-12-02,INTC,50.86141586303711,49.864654541015625,-0.01959759289253031
2019-12-02,META,198.31472778320312,199.94332885742188,0.008212204370414335
2019-12-02,MSFT,141.99493408203125,143.71348571777344,0.012102908085082605
2019-12-02,NVDA,5.207985877990723,5.280661106109619,0.013954574728404428
2019-12-02,TSLA,22.32466697692871,22.635332107543945,0.013915778942471542
2019-12-03,AAPL,62.59994125366211,64.77870178222656,0.03480451394891677
2019-12-03,AMZN,88.49800109863281,86.96050262451172,-0.017373256514658684
2019-12-03,GOOGL,64.25153350830078,66.64098358154297,0.037188996787656275
2019-12-03,INTC,49.458892822265625,49.917579650878906,0.009274102238026395
2019-12-03,META,197.44082641601562,199.47659301757812,0.010310768236317342
2019-12-03,MSFT,141.7670440673828,143.49510192871094,0.012189418723485324
2019-12-03,NVDA,5.168413162231445,5.325711727142334,0.03043459568216399
2019-12-03,TSLA,22.413333892822266,23.256000518798828,0.03759666589567121
2019-12-04,AAPL,63.1524658203125,65.33121490478516,0.034499826034851015
2019-12-04,AMZN,88.03450012207031,87.43599700927734,-0.006798506403319982
2019-12-04,GOOGL,65.45245361328125,66.7084732055664,0.01918980149630772
2019-12-04,INTC,49.4147834777832,50.340980529785156,0.018743319039703363
2019-12-04,META,197.3315887451172,200.85693359375,0.01786508116136598
2019-12-04,MSFT,142.27980041503906,144.0363311767578,0.01234560883972876
2019-12-04,NVDA,5.212217330932617,5.409337520599365,0.037818873840296585
2019-12-04,TSLA,22.20199966430664,23.51333236694336,0.059063720496532635
2019-12-05,AAPL,64.0789566040039,65.4977035522461,0.022140606268135438
2019-12-05,AMZN,87.02400207519531,88.0165023803711,0.011404903032593077
2019-12-05,GOOGL,65.85045623779297,66.91888427734375,0.016225066622053072
2019-12-05,INTC,49.467708587646484,50.76438522338867,0.026212587418411475
2019-12-05,META,197.9770965576172,195.38519287109375,-0.013091937055300318
2019-12-05,MSFT,142.35574340820312,145.49851989746094,0.022076920916678046
2019-12-05,NVDA,5.195291519165039,5.576838493347168,0.07344091717945583
2019-12-05,TSLA,22.024667739868164,23.978666305541992,0.08871863987926495
2019-12-06,AAPL,65.31674194335938,66.38802337646484,0.016401329907643744
2019-12-06,AMZN,87.58000183105469,88.0469970703125,0.00533221317074947
2019-12-06,GOOGL,66.46728515625,66.83848571777344,0.005584710743801653
2019-12-06,INTC,50.111637115478516,50.97608184814453,0.01725037900226583
2019-12-06,META,199.65533447265625,192.7634735107422,-0.034518791997806275
2019-12-06,MSFT,144.0837860107422,146.7233428955078,0.018319596936249526
2019-12-06,NVDA,5.280661106109619,5.57484769821167,0.05571018215156485
2019-12-06,TSLA,22.392667770385742,23.892667770385742,0.06698621242368213
2019-12-09,AAPL,64.40229797363281,67.52444458007812,0.04847880750658249
2019-12-09,AMZN,87.47550201416016,88.46050262451172,0.011260302458076946
2019-12-09,GOOGL,66.64593505859375,67.52481079101562,0.013187236875725209
2019-12-09,INTC,49.864654541015625,50.896697998046875,0.020696893752314156
2019-12-09,META,199.94332885742188,196.5470428466797,-0.01698624320276299
2019-12-09,MSFT,143.71348571777344,147.67282104492188,0.02755020036827884
2019-12-09,NVDA,5.280661106109619,5.603718280792236,0.061177410970161765
2019-12-09,TSLA,22.635332107543945,25.433332443237305,0.12361207347873798
2019-12-10,AAPL,64.77870178222656,67.65716552734375,0.04443534164661133
2019-12-10,AMZN,86.96050262451172,89.53299713134766,0.02958233254404884
2019-12-10,GOOGL,66.64098358154297,67.23648834228516,0.008936013977247475
2019-12-10,INTC,49.917579650878906,50.54386901855469,0.012546469040687033
2019-12-10,META,199.47659301757812,197.01380920410156,-0.012346229581229808
2019-12-10,MSFT,143.49510192871094,146.87527465820312,0.023556014693598904
2019-12-10,NVDA,5.325711727142334,5.681869983673096,0.06687524124064237
2019-12-10,TSLA,23.256000518798828,25.266000747680664,0.0864293164792917
2019-12-11,AAPL,65.33121490478516,67.49549102783203,0.03312774951761005
2019-12-11,AMZN,87.43599700927734,89.20149993896484,0.020191945995654083
2019-12-11,GOOGL,66.7084732055664,67.08859252929688,0.00569821651530094
2019-12-11,INTC,50.340980529785156,50.42919158935547,0.0017522713829167635
2019-12-11,META,200.85693359375,201.09527587890625,0.0011866271225583743
2019-12-11,MSFT,144.0363311767578,146.57144165039062,0.017600493243067873
2019-12-11,NVDA,5.409337520599365,5.712233543395996,0.05599503111853693
2019-12-11,TSLA,23.51333236694336,26.209999084472656,0.11468670945682094
2019-12-12,AAPL,65.4977035522461,67.56304168701172,0.03153298547510371
2019-12-12,AMZN,88.0165023803711,89.61399841308594,0.018149960399597834
2019-12-12,GOOGL,66.91888427734375,67.31340026855469,0.005895435876902478
2019-12-12,INTC,50.76438522338867,51.12604522705078,0.007124286092909912
2019-12-12,META,195.38519287109375,204.63058471679688,0.047318794786065564
2019-12-12,MSFT,145.49851989746094,147.84373474121094,0.016118479042967405
2019-12-12,NVDA,5.576838493347168,5.860322952270508,0.05083246704410029
2019-12-12,TSLA,23.978666305541992,26.93600082397461,0.12333190181428534
2019-12-13,AAPL,66.38802337646484,67.42311096191406,0.01559148070397539
2019-12-13,AMZN,88.0469970703125,89.32499694824219,0.014514974053108289
2019-12-13,GOOGL,66.83848571777344,67.05435180664062,0.003229667556782861
2019-12-13,INTC,50.97608184814453,51.99931335449219,0.020072776668003185
2019-12-13,META,192.7634735107422,204.8689422607422,0.06279959854181293
2019-12-13,MSFT,146.7233428955078,149.45785522460938,0.018637200292314797
2019-12-13,NVDA,5.57484769821167,5.957638263702393,0.06866386064923645
2019-12-13,TSLA,23.892667770385742,27.03933334350586,0.13170005138648921
2019-12-16,AAPL,67.52444458007812,68.52333068847656,0.014792955567577388
2019-12-16,AMZN,88.46050262451172,89.6500015258789,0.013446666773037151
2019-12-16,GOOGL,67.52481079101562,67.02507781982422,-0.00740073115847808
2019-12-16,INTC,50.896697998046875,52.246299743652344,0.02651648925549667
2019-12-16,META,196.5470428466797,204.74974060058594,0.04173401764332279
2019-12-16,MSFT,147.67282104492188,149.45785522460938,0.012087763794696487
2019-12-16,NVDA,5.603718280792236,5.943948268890381,0.06071504152240213
2019-12-16,TSLA,25.433332443237305,27.947999954223633,0.09887290690665963
2019-12-17,AAPL,67.65716552734375,68.5885009765625,0.013765510895403227
2019-12-17,AMZN,89.53299713134766,89.46050262451172,-0.0008096959686224491
2019-12-17,GOOGL,67.23648834228516,66.7174072265625,-0.007720229424834568
2019-12-17,INTC,50.54386901855469,52.40508270263672,0.03682372798565892
2019-12-17,META,197.01380920410156,203.6970977783203,0.03392294479873248
2019-12-17,MSFT,146.87527465820312,149.4293975830078,0.01738974058600705
2019-12-17,NVDA,5.681869983673096,5.938971042633057,0.04524937383268944
2019-12-17,TSLA,25.266000747680664,28.350000381469727,0.122061250001038
2019-12-18,AAPL,67.49549102783203,69.94928741455078,0.03635496755934285
2019-12-18,AMZN,89.20149993896484,93.4384994506836,0.04749919580520362
2019-12-18,GOOGL,67.08859252929688,67.61263275146484,0.007811167329812829
2019-12-18,INTC,50.42919158935547,52.76673126220703,0.046352907892835776
2019-12-18,META,201.09527587890625,206.3485870361328,0.026123493623937514
2019-12-18,MSFT,146.57144165039062,150.6542205810547,0.02785521439028011
2019-12-18,NVDA,5.712233543395996,5.953157901763916,0.042176909703990725
2019-12-18,TSLA,26.209999084472656,28.729333877563477,0.09612113243389338
2019-12-19,AAPL,67.56304168701172,69.9227523803711,0.03492605771496822
2019-12-19,AMZN,89.61399841308594,93.48999786376953,0.0432521650559183
2019-12-19,GOOGL,67.31340026855469,67.22407531738281,-0.0013270010252862381
2019-12-19,INTC,51.12604522705078,52.99607849121094,0.03657691996037123
2019-12-19,META,204.63058471679688,206.65643310546875,0.009900027366268799
2019-12-19,MSFT,147.84373474121094,150.9295654296875,0.020872245238380046
2019-12-19,NVDA,5.860322952270508,5.895415782928467,0.005988207636980606
2019-12-19,TSLA,26.93600082397461,28.691999435424805,0.06519151164738807
2019-12-20,AAPL,67.42311096191406,70.33776092529297,0.04322924175102707
2019-12-20,AMZN,89.32499694824219,92.34449768066406,0.03380353580276607
2019-12-20,GOOGL,67.05435180664062,66.48316192626953,-0.008518311861669906
2019-12-20,INTC,51.99931335449219,52.5903205871582,0.011365673785670457
2019-12-20,META,204.8689422607422,202.9920196533203,-0.009161577087819712
2019-12-20,MSFT,149.45785522460938,149.62876892089844,0.0011435578011755132
2019-12-20,NVDA,5.957638263702393,5.782171726226807,-0.029452365133451678
2019-12-20,TSLA,27.03933334350586,27.64666748046875,0.02246113575535901
2019-12-23,AAPL,68.52333068847656,70.85169219970703,0.03397910591672428
2019-12-23,AMZN,89.6500015258789,92.39199829101562,0.03058557410448228
2019-12-23,GOOGL,67.02507781982422,66.46728515625,-0.008322148689982403
2019-12-23,INTC,52.246299743652344,52.79318618774414,0.010467467491001423
2019-12-23,META,204.74974060058594,203.8262176513672,-0.004510496308858851
2019-12-23,MSFT,149.45785522460938,149.73318481445312,0.00184218881924926
2019-12-23,NVDA,5.943948268890381,5.856340408325195,-0.014739001182717263
2019-12-23,TSLA,27.947999954223633,27.8886661529541,-0.002123007061926249
2019-12-24,AAPL,68.5885009765625,72.46824645996094,0.05656553836515821
2019-12-24,AMZN,89.46050262451172,94.90049743652344,0.060808900603261176
2019-12-24,GOOGL,66.7174072265625,67.92080688476562,0.018037266557984738
2019-12-24,INTC,52.40508270263672,53.666465759277344,0.02406986100562264
2019-12-24,META,203.6970977783203,208.32476806640625,0.022718390878215373
2019-12-24,MSFT,149.4293975830078,152.50570678710938,0.02058704146480064
2019-12-24,NVDA,5.938971042633057,5.971076965332031,0.005405973942034978
2019-12-24,TSLA,28.350000381469727,28.68400001525879,0.011781292038619268
2019-12-26,AAPL,69.94928741455078,71.76372528076172,0.02593933309795948
2019-12-26,AMZN,93.4384994506836,93.74849700927734,0.0033176641364769054
2019-12-26,GOOGL,67.61263275146484,67.56549072265625,-0.0006972369938896131
2019-12-26,INTC,52.76673126220703,53.013729095458984,0.004680938677527287
2019-12-26,META,206.3485870361328,207.2224578857422,0.004234925289100018
2019-12-26,MSFT,150.6542205810547,150.60671997070312,-0.00031529558327910443
2019-12-26,NVDA,5.953157901763916,5.8755035400390625,-0.013044230139073682
2019-12-26,TSLA,28.729333877563477,29.534000396728516,0.0280085338070944
2019-12-27,AAPL,69.9227523803711,72.3355712890625,0.03450692123167536
2019-12-27,AMZN,93.48999786376953,95.14399719238281,0.01769172495889275
2019-12-27,GOOGL,67.22407531738281,69.36638641357422,0.031868212185544885
2019-12-27,INTC,52.99607849121094,52.86376953125,-0.0024965801947568647
2019-12-27,META,206.65643310546875,211.12522888183594,0.021624276143808706
2019-12-27,MSFT,150.9295654296875,150.9960174560547,0.0004402850175709612
2019-12-27,NVDA,5.895415782928467,5.900144100189209,0.000802032873480123
2019-12-27,TSLA,28.691999435424805,30.1026668548584,0.049165880635418595
2019-12-30,AAPL,70.33776092529297,71.995361328125,0.023566294704669363
2019-12-30,AMZN,92.34449768066406,95.34300231933594,0.03247085331538632
2019-12-30,GOOGL,66.48316192626953,69.2323989868164,0.041352381278071663
2019-12-30,INTC,52.5903205871582,51.98167037963867,-0.011573426454223875
2019-12-30,META,202.9920196533203,211.58201599121094,0.042316916460859104
2019-12-30,MSFT,149.62876892089844,149.61927795410156,-6.343009345944977e-05
2019-12-30,NVDA,5.782171726226807,5.9715752601623535,0.032756469870386114
2019-12-30,TSLA,27.64666748046875,31.270666122436523,0.13108265741351943
2019-12-31,AAPL,70.85169219970703,73.15351867675781,0.032487953436069084
2019-12-31,AMZN,92.39199829101562,94.59850311279297,0.023881990460118758
