Date,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,GOOGL,INTC,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,INTC,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,INTC,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,INTC,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,INTC,META,MSFT,NVDA,TSLA
2022-05-25,138.01063537597656,106.7750015258789,105.01155853271484,39.74897384643555,182.55477905273438,255.12789916992188,16.945066452026367,219.60000610351562,139.25794526331134,108.17500305175781,105.70134635864694,40.05038757322405,184.1635363161786,257.1298909092702,17.08082630804417,223.10667419433594,135.86955744381711,103.6500015258789,103.0776689447451,38.98601832936369,178.07607023195584,249.8896872797265,15.971785398507762,207.6699981689453,135.95794665102005,103.65550231933594,104.19820028544912,39.033113550461565,179.14856497229243,250.8712569903347,15.991750587212342,207.9499969482422,92482700,93120000,40258000,26283100,28030200,28547900,781132000,92139300
2022-05-26,141.21241760253906,111.07749938964844,106.98416137695312,40.95462417602539,190.30067443847656,258.4127502441406,17.819520950317383,235.91000366210938,141.7624148884754,112.66549682617188,107.83472935545615,41.143008632495935,191.49234705109404,259.5886706159191,18.060095188303276,239.55667114257812,134.69099338044722,107.45349884033203,104.43591035610642,39.63594016700088,180.99566348711593,254.0686158494394,15.99374578065661,217.8866729736328,134.93652895354754,107.97000122070312,104.88452423587293,39.72070939962125,181.6113728734375,254.88495947054466,16.007721031792844,220.47332763671875,90601500,93002000,37948000,28826700,23056500,25002100,996575000,106003200
2022-05-27,146.96775817871094,115.14649963378906,111.47422790527344,41.96247863769531,193.7764129638672,265.5460510253906,18.777833938598633,253.2100067138672,147.00703727273068,115.18699645996094,111.47571962495518,41.96247863769531,193.97502255882603,265.643241139635,18.8477102124589,253.26666259765625,142.66597054796807,112.62799835205078,108.32005857394647,41.02055990915834,188.48338467468687,260.0259965721128,18.068087106701686,240.17666625976562,142.79365382955837,113.55000305175781,108.66198041267312,41.05823752065216,190.0325607294829,260.92010410159867,18.153935916295296,241.0833282470703,90978500,93660000,37914000,30553300,22562700,26910800,738379000,89295000
2022-05-31,146.1820526123047,120.20950317382812,112.90888977050781,41.84002685546875,192.2967529296875,264.2145690917969,18.639076232910156,252.75332641601562,147.9695587462053,121.99449920654297,114.86709364566386,42.150861750624934,196.22928977670594,267.0329037792941,19.166145079805915,259.6000061035156,144.21776806233134,115.67500305175781,111.2380123045194,41.11475261970702,190.67805510272842,261.3573524362768,18.317643518254673,244.7433319091797,146.40795612568894,116.27999877929688,111.90100218674581,41.67990240145594,193.53808190056003,264.85598810204135,18.946531790942434,257.9466552734375,103718400,144634000,50012000,41111500,26131100,37827700,664100000,101914500
2022-06-01,146.0543670654297,121.68399810791016,113.03791809082031,41.548030853271484,187.3314208984375,264.7491760253906,18.28769874572754,246.7899932861328,149.03025660842948,125.17900085449219,116.22335308466774,42.3204038332944,198.1458773543672,269.8707720178327,19.019406157097183,257.32666015625,145.04274685421817,120.62249755859375,112.40073416812857,41.00171632962219,183.7166718529617,262.4361876229135,18.09004789557318,243.63999938964844,147.2231036462002,122.25599670410156,113.99370154703936,42.169696998000525,195.1468225764307,267.4508952453175,18.690987665992118,251.72000122070312,74286600,127528000,36606000,29885500,36623500,25292200,544514000,77247900
2022-06-02,148.5097198486328,125.51100158691406,116.74044036865234,42.23563003540039,197.48052978515625,266.8482971191406,19.557449340820312,258.3333435058594,148.5686459793301,125.61000061035156,117.01536355537438,42.27330764163458,199.54610286315108,266.9163331602478,19.584402153884042,264.2099914550781,144.2373955374819,120.04499816894531,112.09951102289412,41.387901860802614,186.42773257091963,254.2338100694297,18.16590850320256,242.06666564941406,145.1900746138875,121.68399810791016,113.14510810652334,41.62338151006485,187.14273921918476,257.00356501404997,18.25974260084453,244.1566619873047,72348100,100560000,37992000,28727600,31951600,44008200,648656000,93473100
2022-06-03,142.7838592529297,122.3499984741211,113.68204498291016,40.86984634399414,189.4565887451172,262.41668701171875,18.686992645263672,234.51666259765625,145.32760433584582,124.4000015258789,115.4491951222644,41.67989689239758,195.2461487952102,265.7501266065524,19.297914997640287,247.79666137695312,141.88029009172675,121.04650115966797,112.66721372995826,40.82275113392901,188.46352558358373,260.85203609962264,18.489341799961554,233.4166717529297,144.2767048307591,124.19999694824219,115.19213472594434,41.54802886696152,194.6205141545029,262.69852941102215,19.048355791835018,243.22666931152344,88570300,97604000,26136000,33174700,19465000,28059000,598779000,112393800
2022-06-06,143.53024291992188,124.79000091552734,115.9444580078125,40.82276153564453,192.90252685546875,261.1825256347656,18.75287437438965,238.27999877929688,145.9168559663355,128.99000549316406,118.45200851593447,41.482105423961066,195.55400378462718,266.4596203370496,19.302903402711614,244.86666870117188,142.31238134609404,123.80999755859375,115.29287939106017,40.577864225025024,187.09310106659834,259.6956086286452,18.53126570006665,234.35000610351562,144.4043487713543,125.25,115.8293229932543,41.26546452795358,192.6443358781859,264.39932013596905,19.10525257728722,244.35333251953125,71598400,135269000,33542000,25437100,30574200,22400300,422406000,84204600
2022-06-07,146.0543670654297,123.0,116.27098083496094,41.0017204284668,194.2928009033203,264.8269348144531,18.89263343811035,238.8866729736328,146.33918169758047,124.0999984741211,116.80842394302496,41.058236844777205,195.16670133175938,265.439199996227,18.96650237965065,239.99667358398438,141.52669111278408,120.62999725341797,114.18921415892557,40.18225215420694,190.1616696801112,258.45165391231484,18.155933687988448,230.0933380126953,141.77222665254513,122.01000213623047,114.61449812422804,40.55902107667352,190.5986047413895,259.13195514945534,18.439433382744927,234.0,67808200,85156700,31590000,25168700,18828700,22860700,388914000,72808500
2022-06-08,145.31781005859375,121.18000030517578,116.3151626586914,38.83530807495117,195.27593994140625,262.7957763671875,18.61905860900879,241.86666870117188,147.193690833218,123.75,117.68134325609861,39.80548319876705,200.62854978866102,265.3128433735348,19.150232521934495,249.9633331298828,144.82673881141676,120.75,115.7256153068181,38.64692361387394,193.06141332875293,262.01828503853517,18.506233119098443,239.17666625976562,145.9267336094756,122.61000061035156,115.8859032493853,39.79606559262382,193.3196042963057,264.0591589961378,18.769823324338898,240.086669921875,53950200,64926600,26108000,59649900,22267200,17372300,363252000,76210500
2022-06-09,140.09275817871094,116.1500015258789,113.9743423461914,37.68616485595703,182.72360229492188,257.33404541015625,18.019987106323242,239.7066650390625,145.30793069054988,121.30000305175781,117.41187026218664,38.94833603256156,198.06642347877167,265.03101725984766,18.903613680842092,255.54666137695312,139.98472194082933,116.0999984741211,113.91528690568272,37.68616485595703,182.4058148436066,257.17854713483496,18.0129980018534,239.32666015625,144.45347180040457,119.98999786376953,115.45515051267915,38.628083537210124,192.9322892978595,260.23984343092275,18.45231558845677,249.33999633789062,69473000,67029800,25798000,39047200,23501600,26439700,395574000,96491400
2022-06-10,134.68115234375,109.6500015258789,110.32789611816406,36.90437316894531,174.35211181640625,245.8662872314453,16.947649002075195,232.22999572753906,138.24631801246798,114.5,112.42951723475551,37.75210139520741,181.82987643665223,253.24254885268172,17.669526126840736,239.5,134.61239520262438,109.05000305175781,109.53835989670536,36.90437316894531,173.8059240304574,245.41923343333343,16.84281056595567,227.913330078125,137.77489399581836,113.41999816894531,111.60177178540827,37.5354569427247,181.7702799166873,253.24254885268172,17.572676596272817,235.1566619873047,91437900,87266000,41452000,43066200,27450800,31422800,465248000,97536600
2022-06-13,129.52490234375,103.66999816894531,105.59464263916016,35.576271057128906,163.12054443359375,235.43836975097656,15.622712135314941,215.73666381835938,132.78560625742455,106.54000091552734,107.975646533588,36.55586740401901,171.38283695644884,242.0080292688815,16.28667984582384,226.63333129882812,129.0927574306163,101.86000061035156,105.32319512561246,35.48207702773477,162.89214415630036,234.72892944752553,15.581775412240182,214.68333435058594,130.49721341200203,104.19000244140625,105.98568516579009,36.310966520729075,169.4066358708141,238.2081245846543,15.975163876009786,223.1666717529297,122207100,99277700,47252000,50335900,31749300,46135800,604153000,102767400
2022-06-14,130.3892059326172,102.30999755859375,105.91523742675781,35.72698211669922,162.59420776367188,237.6056365966797,15.811418533325195,220.88999938964844,131.49903152365633,104.87999725341797,107.1151707392392,35.98130063629878,165.5932623959142,238.8204389978934,16.041061051837058,226.3300018310547,129.1320649915738,101.43000030517578,105.00660593631495,35.35963434165604,160.2406532010484,234.70953699521195,15.388075961207294,211.73666381835938,130.75260877313121,104.19000244140625,105.73609475699467,35.802333755949874,164.87825579282412,236.99337144114608,15.706581027600341,218.2866668701172,84784300,69728800,33706000,31351700,27244300,28651500,469680000,97988700
2022-06-15,133.0115203857422,107.66999816894531,108.94137573242188,36.4051628112793,168.1752471923828,244.6708984375,16.501346588134766,233.0,134.8874157174927,109.05999755859375,110.58793144263325,36.894957422011096,170.96575216430253,248.11122688546928,16.841816878842977,235.663330078125,129.79992595411264,103.52999877929688,106.8620849971601,35.717558929966295,162.84248787819953,239.4812665255515,15.901278698602091,218.14999389648438,131.89187879778933,103.86000061035156,107.73101553417992,36.32038997612667,166.04015237028412,241.31804702603347,16.070016042814906,220.9166717529297,91533000,85011100,39698000,37652300,30008300,33111700,563936000,119131800
2022-06-16,127.73743438720703,103.66000366210938,105.23834228515625,35.171241760253906,159.7540740966797,238.0720977783203,15.5767822265625,213.10000610351562,130.02582791022192,104.58000183105469,107.83372995527769,35.59510586204731,163.93487688731022,240.45310733096755,15.917253444550337,225.1666717529297,126.73564497252207,102.01000213623047,104.34955756910561,34.78505526598312,158.50281990437463,236.17700914781045,15.37709287922616,208.69332885742188,129.72136617299006,104.47000122070312,106.416937075221,35.510333041688625,162.58431031260895,239.05365270255112,15.835380002777606,222.73666381835938,108123900,82186300,51684000,45576500,26944100,33169200,545749000,107390700
2022-06-17,129.21058654785156,106.22000122070312,106.34001922607422,34.82273483276367,162.6041717529297,240.6766357421875,15.855348587036133,216.75999450683594,130.70344643873477,106.9800033569336,107.88435035184875,35.90593916147594,164.7491767213856,243.44639103289649,15.970169836744422,220.97000122070312,127.49183821511438,102.51000213623047,104.25824499723922,34.474222333272465,158.7907975972423,237.1585728805667,15.30420544580371,213.19667053222656,127.74720470149343,102.80000305175781,105.23834264435271,35.303111779734394,160.5584488585028,237.80970516091955,15.623708384885509,213.43333435058594,134520300,99772100,51376000,71393200,31374200,43084800,630334000,92641800
2022-06-21,133.44366455078125,108.68000030517578,110.70751953125,35.538597106933594,155.96055603027344,246.59518432617188,16.540283203125,237.0366668701172,134.61241624219525,111.62999725341797,111.6459323463121,35.821172037960224,166.59625287813012,247.57673936751254,16.98159648601052,243.57666015625,130.93921376781023,103.55999755859375,107.78559662841934,35.161831729943145,154.88804611106323,242.48428215744224,16.381529635956024,224.3333282470703,131.03741900238268,108.19999694824219,108.11262398002309,35.19008814510526,164.77894566665782,243.21316362761155,16.449424866117347,224.60333251953125,81000500,70901200,47416000,34004900,50724900,29928300,483089000,122793000
2022-06-22,132.93295288085938,108.94999694824219,110.65145874023438,35.20892333984375,154.76889038085938,246.00234985351562,16.334606170654297,236.086669921875,135.29990419534238,112.12999725341797,112.49651168592568,35.576271071795276,159.67460937224337,249.92859951301043,16.63613744371276,246.8333282470703,131.51866571381353,107.0199966430664,109.55474179877777,35.05821648588582,154.36173087266783,243.32005666477755,16.15488526686756,233.82666015625,132.38294065988546,107.43000030517578,109.72744054758711,35.161828121694676,157.28133881462222,244.79726053472527,16.200813392123194,234.50332641601562,73409200,60040100,30774000,32571000,47267800,25939900,437135000,101107500
2022-06-23,135.80081176757812,112.44000244140625,111.40027618408203,35.237178802490234,157.64877319335938,251.57090759277344,16.199811935424805,235.07000732421875,136.11508949160935,113.0,111.89702636849054,35.43498086926662,158.64183633158527,252.0665563097631,16.55925175967928,239.31666564941406,133.20795685254018,107.93000030517578,109.67184269358977,34.76621944742186,153.1799890713429,246.488194899929,15.82838875234843,228.6366729736328,134.37670851634957,110.38999938964844,111.38985686372982,35.425563263144525,155.18598085338266,248.3735700159553,16.49335423638741,237.9066619873047,72433800,64345300,28362000,30163000,40499200,25861400,463680000,104202600
2022-06-24,139.1302490234375,116.45999908447266,117.09029388427734,36.367488861083984,168.97962951660156,260.1620788574219,17.099414825439453,245.7066650390625,139.37578454056782,116.70999908447266,117.19351785635138,36.395745277936584,169.0690015635416,260.43419339301283,17.113393032351116,246.06666564941406,137.2740011133842,111.43000030517578,112.10545894941258,35.54802043413992,160.18108938711842,254.35045383369882,16.2846815144393,236.086669921875,137.4016693916089,112.37999725341797,112.14764357004229,35.65162849364459,160.60809926890386,254.43791604246806,16.47438711137464,237.47000122070312,89116800,69867600,41164000,38159900,68736000,33923200,472153000,95770800
2022-06-27,139.1302490234375,113.22000122070312,114.9648666381836,36.386322021484375,168.3142852783203,257.4311828613281,16.842811584472656,244.9199981689453,140.9275708071873,117.9800033569336,117.69026895389891,36.79134736812814,170.5586026293299,260.7451372256975,17.303096357266742,252.07000732421875,138.45256859835,112.69999694824219,114.31576408761653,36.23561516644029,166.8445408491839,255.86650217614465,16.600188793856667,242.56666564941406,140.15167018072825,117.08999633789062,117.38607170273899,36.61238050748308,170.13159273167577,260.65767502465104,17.285124651366967,249.36666870117188,70207900,62133200,36420000,29585300,29174600,24615100,427968000,89178300
2022-06-28,134.9856414794922,107.4000015258789,111.16754913330078,35.585689544677734,159.56536865234375,249.2580108642578,15.95719051361084,232.663330078125,140.85884829692233,114.8499984741211,116.42979107455284,36.75367038614297,170.11170888123422,259.39431434341117,17.175295947359764,249.97000122070312,134.86778919791305,107.04000091552734,111.0092451116475,35.54801552512201,159.4958621161718,249.1025126077075,15.920247295866085,232.3433380126953,139.59189131103963,113.5,114.93408839680073,36.339227425950746,168.72141147545437,256.546824812342,16.873764714738712,244.48333740234375,67083400,74942900,35792000,37824200,27744500,27295500,461149000,90391200
2022-06-29,136.74366760253906,108.91999816894531,110.86384582519531,35.124149322509766,162.8027801513672,252.9315948486328,15.517874717712402,228.49000549316406,138.15795490582852,110.98999786376953,112.31190436109492,35.41614182104377,165.17620054541592,254.5934362752121,15.795443069795565,231.17333984375,134.22938572393656,106.91000366210938,110.04106016755956,34.8698308413405,159.20789628875934,248.55829125399416,15.146452414426411,222.27333068847656,135.0052865296894,107.37999725341797,110.71546893086192,35.359628998429294,162.4353516237137,250.33676379812957,15.789452817507586,230.5,66242400,66375300,24716000,25437200,28595200,20069800,482352000,82897200
2022-06-30,134.27847290039062,106.20999908447266,108.1458740234375,35.237178802490234,160.1314239501953,249.59814453125,15.135468482971191,224.47332763671875,135.89900141660408,108.18000030517578,110.05644130249395,35.7929109851963,164.08381082254584,252.2221295498261,15.542835120873681,229.4566650390625,131.38115662088498,102.5199966430664,105.94947205566056,34.59667379214647,157.39057526508302,245.7788129454486,14.838929596334417,218.8633270263672,134.79900702917675,108.11000061035156,109.17510001051674,35.04879434183594,161.0251746738575,249.8119509376396,15.337154575237786,224.50999450683594,98964500,97679400,43170000,35141000,35250600,31730900,686070000,94600500
2022-07-01,136.44898986816406,109.55999755859375,107.92206573486328,34.22932815551758,158.91989135742188,252.2707061767578,14.500454902648926,227.26333618164062,136.55702609474315,109.75,108.43071939882303,35.0393788704891,159.50579496695804,252.4553585095582,15.039616592506377,230.22999572753906,133.2373961064284,105.8499984741211,105.93011274488833,33.79604638480931,153.9247850296623,247.4406655990664,14.369658695440403,222.1199951171875,133.6105999003664,106.29000091552734,107.12359442814898,34.93576723115996,159.19794782136924,249.17055781580504,14.875871620652088,227.0,71051600,73021200,35476000,40596300,31423900,22837700,577610000,74460300
2022-07-05,139.0320281982422,113.5,112.41364288330078,34.55900192260742,167.0232696533203,255.44863891601562,14.940771102905273,233.06666564941406,139.08113829870763,114.08000183105469,112.52678642393329,34.60610074044648,167.08285100929916,255.57498310317843,14.947760206321728,233.14666748046875,134.48470564577644,106.31999969482422,104.93861973628887,33.47579738188037,155.930757678069,247.56700083567833,14.033182701418724,216.1666717529297,135.30971636921956,107.5999984741211,106.29735689624175,33.843145164958905,157.0429833975114,248.94701449783307,14.15299631092678,223.0,73353800,76583700,39342000,33215000,28618600,22941000,651397000,84581100
2022-07-06,140.3677520751953,114.33000183105469,113.71282196044922,34.841575622558594,168.59234619140625,258.71405029296875,15.106513023376465,231.73333740234375,141.54631963942614,115.4800033569336,114.72269353445351,35.24659737331897,170.39971336251205,260.443927865149,15.29521975828279,234.56333923339844,138.56061414428805,112.01000213623047,110.6400382310177,34.342356249190765,164.31224616080019,255.0113346488174,14.766041819442789,227.18666076660156,138.82579671678738,113.20999908447266,112.45234903571333,34.68144756902255,167.0332296710171,256.3233272793408,14.986699419920392,230.77999877929688,74064300,66958900,37432000,26258300,23085900,23824400,529066000,71853600
2022-07-07,143.7365264892578,116.33000183105469,117.89222717285156,35.92478561401367,170.9955596923828,260.8423767089844,15.83338451385498,244.5433349609375,143.93295194501385,116.98999786376953,118.2956805304421,36.10375250134696,171.5218819911062,261.4837959629939,15.920249363063476,245.3633270263672,140.72134254203155,113.48999786376953,113.97235155645592,35.53859901580266,166.61614721920827,257.55754613160065,15.365112647572856,232.2100067138672,140.73115856961377,113.8499984741211,114.21700114130591,35.68930589332073,168.27456099198946,257.65473625946805,15.432009036553442,233.9199981689453,66253700,57872300,40936000,33165400,24083400,20859900,492903000,81930600
2022-07-08,144.4141845703125,115.54000091552734,118.45845794677734,35.78349304199219,169.6946563720703,260.1232604980469,15.81341552734375,250.76333618164062,144.91508669074653,116.58000183105469,118.78746921249528,35.92477869130094,171.20410163186685,260.55087339545304,16.012106984675512,254.97999572753906,142.41062104747897,113.69000244140625,116.02484225798968,35.21833966535307,166.98358273572163,255.87631525897277,15.365112136209438,241.16000366210938,142.66597262808202,114.5999984741211,116.37073191522165,35.47265814587047,168.80089033759143,257.3340784115117,15.406048858995538,242.3333282470703,64547800,45719700,38238000,22566300,19249200,19658800,467972000,101854200
2022-07-11,142.28292846679688,111.75,114.80902099609375,35.03937911987305,161.7501220703125,257.06195068359375,15.12847900390625,234.3433380126953,144.02132426836204,114.30000305175781,117.11311434455983,35.482078500427974,166.328143553091,259.0250609517988,15.502896867323374,253.06333923339844,141.2123971200697,110.87000274658203,114.46561504163579,34.87925105982426,160.7868496540944,254.7975420936426,15.014655653490305,233.6266632080078,143.0686451840122,114.08000183105469,117.11311434455983,35.47266089366509,165.91105887075022,258.169835200655,15.501898015957396,252.10333251953125,63141600,53487600,31196000,25904300,21885600,19455200,437321000,99241200
2022-07-12,143.25526428222656,109.22000122070312,113.16545867919922,35.048797607421875,162.13742065429688,246.52713012695312,15.058589935302734,233.07000732421875,145.79900902596674,113.2300033569336,116.09680918580032,35.51033939937119,164.75910669806157,258.45163425345476,15.407048204753346,239.77333068847656,142.4597314847581,108.33999633789062,112.83743934520429,34.84157791521622,160.9755386164519,244.9430231030509,14.853908206543673,228.3699951171875,143.1570440660671,112.16000366210938,115.34349827319495,35.46324417810332,163.65680602324343,258.3933261127936,15.244301101988894,236.84666442871094,77588800,54280300,29960000,30546300,16639700,35868500,458483000,87930900
2022-07-13,142.89187622070312,110.4000015258789,110.5184555053711,35.048797607421875,162.35589599609375,245.60386657714844,15.140461921691895,237.0399932861328,143.83472435454556,111.77999877929688,113.3396382596684,35.25602089276259,163.83555035660143,246.41049706934726,15.351134848256727,242.05999755859375,139.58204676627264,106.01000213623047,110.36759493610163,34.49306537293682,158.50280621658072,241.12367518210107,14.442547507149973,225.03334045410156,140.43652068379964,107.02999877929688,110.86334564985317,34.5495817943393,159.0489939667087,243.14510795246753,14.567353481526045,225.5,71185600,61353800,43722000,27059200,16555100,29497400,521918000,97954500
2022-07-14,145.81866455078125,110.62999725341797,109.53984832763672,35.51975631713867,156.95362854003906,246.92556762695312,15.348136901855469,238.31333923339844,146.29008864591398,111.18000030517578,110.25990976214192,35.943620486594924,161.462128420122,247.95571756773037,15.448979946164094,238.65333557128906,140.69188068401962,107.58000183105469,107.56030598074837,34.182233374782285,156.18896569777073,239.01477592635922,14.705136566748275,229.3333282470703,141.50706056941064,110.23999786376953,109.38402798124689,34.84157723914367,160.10163679992067,243.51440822943295,15.08454678517,234.89666748046875,78140700,51163100,37004000,36690700,23765200,25102800,456235000,78557400
2022-07-15,147.48829650878906,113.55000305175781,110.93926239013672,36.37689971923828,163.5574951171875,249.49124145507812,15.737533569335938,240.06666564941406,148.16597704358819,115.58999633789062,112.29204761865665,36.42399493629921,163.8355515824348,253.0384582835576,15.757502029258568,243.6233367919922,145.55347512166446,111.58999633789062,110.06834802557198,35.538592638895636,158.71135732791987,247.59615280932707,15.42102524308435,236.88999938964844,147.1052616395071,112.5,111.16059723234189,36.04722960667704,159.42634884359796,248.51939960298733,15.634693763078548,240.0,76259900,84317800,46770000,32892300,23342800,29774100,385935000,69683100
2022-07-18,144.44361877441406,113.76000213623047,108.21236419677734,36.46167755126953,166.0699462890625,247.0908203125,16.076005935668945,240.54666137695312,148.86325739625715,117.23999786376953,112.82749456702116,37.055087428455174,170.4990146042201,253.49525532129357,16.870769817035264,250.51666259765625,144.08021607482547,113.1500015258789,107.55731758703521,36.29213187207364,164.49097951767354,246.16757340891874,15.977160590348932,239.60333251953125,148.04807780765054,115.0,111.7952927959853,36.8290253251489,165.59328022000832,252.43595113538595,16.276694132734946,244.93666076660156,81420900,59115400,43164600,30814400,23574300,20975000,670517000,82537500
2022-07-19,148.303466796875,118.20999908447266,112.95652770996094,37.883968353271484,174.56065368652344,252.22213745117188,16.96562385559082,245.52999877929688,148.52935529848105,118.94999694824219,113.16495199528867,38.364345272386046,175.2657352484484,252.40678979239573,17.083440714371143,247.13999938964844,144.28650894193657,114.02999877929688,108.73839878398343,36.96088852936558,168.33414297985146,246.53685617166215,16.146897048307313,236.97666931152344,145.27846713272842,115.69999694824219,110.01872588429481,37.036240151146465,169.18817796538053,250.32703380524785,16.46040880264038,245.0,82982400,60990000,36530900,53095300,25933700,25012600,702366000,80890200
2022-07-20,150.30702209472656,122.7699966430664,113.04586029052734,38.204227447509766,181.8199005126953,254.8849334716797,17.77935791015625,247.5,150.97488652317665,123.4800033569336,114.5346117230483,38.30783549626199,182.326372339126,257.4117280363677,17.90516367987839,250.663330078125,147.6847044563416,118.31999969482422,111.63651075173104,37.262308656731136,175.47422856698225,251.61955932033453,16.774920881624166,243.48333740234375,148.42131103969578,118.62000274658203,112.32133126160736,37.874553714856226,176.25875682038168,252.58167319380988,16.920694158582595,246.78334045410156,64823400,71268300,35600400,36387900,24784300,22788300,760538000,88864200
2022-07-21,152.5758056640625,124.62999725341797,113.48255920410156,38.251319885253906,181.89938354492188,257.3825988769531,18.021982192993164,271.7066650390625,152.79187815956976,124.8499984741211,113.69099107486413,38.28899749649604,182.5746743968108,257.4312087657086,18.11583614993519,273.26666259765625,149.2266969700013,121.26000213623047,110.27678525693223,37.507203232328344,177.6292087773565,249.7925161981688,17.517766887314608,254.86666870117188,151.7409787508479,123.19999694824219,113.42301156798746,38.157125857148586,179.3770096978159,252.47480926653154,17.857239294768945,255.10667419433594,65086600,60239900,32676200,29661200,27195800,22404700,557049000,142032300
2022-07-22,151.3383026123047,122.41999816894531,107.09085083007812,36.9232177734375,168.09579467773438,253.02874755859375,17.292118072509766,272.24334716796875,153.48919663577172,125.5,111.4975497677554,38.15712910499946,174.38188590031115,257.85880307784385,17.939111072810018,280.78668212890625,150.6704530452512,121.3499984741211,105.70134802702376,36.67831687265301,167.2417598081677,251.77509283820282,17.11039945674806,270.71331787109375,152.61509059283281,125.01000213623047,110.16760216901068,38.025261047562466,171.86943747705087,257.77134086420693,17.86522652815311,276.2200012207031,66675400,51463800,48901200,41350000,42583900,21881300,536671000,103472700
2022-07-25,150.21865844726562,121.13999938964844,106.70378112792969,36.885536193847656,165.4939422607422,251.5417938232422,16.99757957458496,268.4333190917969,152.27133221190695,123.63999938964844,109.04608401682407,37.121015869138596,169.38676254055434,254.13662441470044,17.097424759310165,274.14666748046875,149.56062491925485,120.02999877929688,105.50285586600882,36.31096521123621,163.66670998438224,249.57868411276664,16.623161560156827,267.3999938964844,151.2597268643066,122.69999694824219,107.59703351304728,36.9985654319096,167.82764636306086,253.65070352671822,16.992586267935025,272.2166748046875,53623900,50221300,34690900,32263400,26166300,21056000,480748000,64073400
2022-07-26,148.8927764892578,114.80999755859375,104.23243713378906,36.69715118408203,158.04598999023438,244.8069610595703,16.507339477539062,258.8599853515625,150.3561589035467,118.1500015258789,106.3960893145557,37.27172215806789,164.84847844507803,252.56226985718692,16.892740033046326,267.30999755859375,148.10705966352916,114.52999877929688,103.28956434431937,36.62179955755017,156.85431727302677,242.5425825526762,16.452424540325435,256.2633361816406,149.54097900815464,115.79000091552734,105.80059031214428,36.82901922536377,164.78889708215877,252.5428140385053,16.86278591155121,266.5133361816406,55138700,67075100,47991000,35925500,28468400,39348000,397865000,66820800
2022-07-27,153.9900665283203,120.97000122070312,112.212158203125,37.84628677368164,168.4036407470703,261.17279052734375,17.762388229370117,274.82000732421875,154.5204317003286,121.9000015258789,113.05579009257278,38.072345208432885,169.68468546683903,262.4459010817631,17.908161524582788,275.9266662597656,149.4427584043403,117.16000366210938,107.20003280514234,36.95146345271737,160.8960862055005,251.56128927114813,16.886748654316154,261.7900085449219,149.8552563235132,117.30999755859375,108.44065902823431,36.98914105622059,161.46212428769684,253.80624175463643,17.005563430899105,263.80999755859375,78620700,61582000,59858500,42571600,43846600,45994000,569776000,88110000
2022-07-28,154.5400848388672,122.27999877929688,113.36347198486328,37.403594970703125,159.6051025390625,268.6268615722656,17.956087112426758,280.8999938964844,154.82489948966665,122.83999633789062,113.48256726555165,37.78978153792088,160.38961572025178,270.01658857012063,18.11184512910209,283.29998779296875,151.65258430440582,118.08000183105469,110.62416694629869,36.77251109459842,153.77582699484466,260.3273222544809,17.412932709609702,272.79998779296875,154.17668202554245,121.56999969482422,111.5273465431569,37.761525123508754,159.94274035613432,262.1543900332137,17.947102208311605,280.0666809082031,81378700,82245500,32816600,56662300,73214300,33459300,474646000,84723000
2022-07-29,159.60794067382812,134.9499969482422,115.44770812988281,34.201072692871094,157.99636840820312,272.8348083496094,18.134809494018555,297.1499938964844,160.70795024668809,137.64999389648438,115.83478288766385,34.493065219312484,159.0291475161498,274.0593382879197,18.21568315008048,298.32000732421875,156.6516977293032,132.41000366210938,112.21215297072065,33.19321987106009,154.09362197415498,268.840553506268,17.664539858114644,279.1000061035156,158.3606307359644,134.89999389648438,112.23200722978598,33.53230761855959,156.59614559544846,269.88043116314253,17.785352344678618,280.70001220703125,101786900,148892900,37223400,125292400,42065400,32152800,435460000,95313000
2022-08-01,158.62579345703125,135.38999938964844,113.9986572265625,34.81331253051758,158.82058715820312,270.1817932128906,18.412378311157227,297.27667236328125,160.66865118760447,138.8300018310547,115.84470955891426,35.50091271559671,164.04410918466886,273.3597057500872,18.81675040946891,311.8766784667969,158.01687004208316,133.50999450683594,113.48255250344202,33.956166700554874,154.15319324119818,268.07288310675597,17.96207808023096,295.0,158.1347223194791,134.9600067138672,114.4353600580981,33.956166700554874,156.1591851083066,269.99714086754074,18.15377951960492,301.27667236328125,67829400,76846900,26034300,52513400,40596700,21539600,476469000,117042900
