date,ticker,close,close_5d,rate_of_return_5d
2021-12-14,NVDA,28.28221321105957,29.018787384033203,0.02604372463628838
2021-12-14,TSLA,319.5033264160156,312.84332275390625,-0.02084486486202521
2021-12-15,AAPL,175.61598205566406,172.0312042236328,-0.020412594514860282
2021-12-15,AMZN,173.31500244140625,171.03700256347656,-0.013143697001647772
2021-12-15,GOOGL,145.34283447265625,145.3170166015625,-0.0001776342892129793
2021-12-15,INTC,46.99471664428711,47.2729606628418,0.005920751063588169
2021-12-15,META,339.2899475097656,328.1577453613281,-0.03281029169930561
2021-12-15,MSFT,323.8016052246094,322.3986511230469,-0.004332758327709098
2021-12-15,NVDA,30.40011215209961,29.343162536621094,-0.03476795119012469
2021-12-15,TSLA,325.3299865722656,336.2900085449219,0.03368893869308816
2021-12-16,AAPL,168.7206573486328,172.65805053710938,0.02333675822718378
2021-12-16,AMZN,168.87100219726562,171.06849670410156,0.013012858798984018
2021-12-16,GOOGL,143.36180114746094,145.8147735595703,0.017110362680127496
2021-12-16,INTC,47.14311599731445,47.588294982910156,0.009443138752666733
2021-12-16,META,332.57684326171875,332.91448974609375,0.0010152435180500277
2021-12-16,MSFT,314.3677062988281,323.8403015136719,0.030132214680598894
2021-12-16,NVDA,28.332117080688477,29.58269691467285,0.044140006566497844
2021-12-16,TSLA,308.97332763671875,355.6666564941406,0.15112414140913302
2021-12-17,AAPL,167.62367248535156,176.62484741210938,0.053698709694744426
2021-12-17,AMZN,170.0175018310547,169.66949462890625,-0.002046890457749756
2021-12-17,GOOGL,140.66220092773438,146.79733276367188,0.04361606597560237
2021-12-17,INTC,46.94834518432617,48.172603607177734,0.02607671086265005
2021-12-17,META,331.4745788574219,343.7785949707031,0.03711903385077868
2021-12-17,MSFT,313.3033447265625,331.3488464355469,0.057597539294493336
2021-12-17,NVDA,27.74725341796875,30.885168075561523,0.11308919878753483
2021-12-17,TSLA,310.8566589355469,364.64666748046875,0.17303798068573695
2021-12-20,AAPL,166.26222229003906,175.606201171875,0.056200252547663344
2021-12-20,AMZN,167.07899475097656,170.66099548339844,0.02143896507014948
2021-12-20,GOOGL,140.54507446289062,145.58697509765625,0.035873904895165024
2021-12-20,INTC,46.0023307800293,48.005653381347656,0.04354828477925839
2021-12-20,META,323.1924133300781,343.818359375,0.06381940043826613
2021-12-20,MSFT,309.5394287109375,330.1876525878906,0.06670628024010282
2021-12-20,NVDA,27.665407180786133,30.263376235961914,0.09390677094317605
2021-12-20,TSLA,299.9800109863281,362.8233337402344,0.2094917009546026
2021-12-21,AAPL,169.43565368652344,175.6943359375,0.03693840177555478
2021-12-21,AMZN,170.41700744628906,169.2010040283203,-0.00713545811061142
2021-12-21,GOOGL,142.39659118652344,145.55520629882812,0.02218181689593439
2021-12-21,INTC,47.087467193603516,48.07059097290039,0.020878671924626797
2021-12-21,META,331.8817138671875,340.56109619140625,0.02615203538358268
2021-12-21,MSFT,316.68017578125,330.8650207519531,0.044792336418625234
2021-12-21,NVDA,29.018787384033203,29.942996978759766,0.0318486635053222
2021-12-21,TSLA,312.84332275390625,362.0633239746094,0.15733115473722717
2021-12-22,AAPL,172.0312042236328,174.5386199951172,0.01457535441201032
2021-12-22,AMZN,171.03700256347656,168.64450073242188,-0.013988211879278952
2021-12-22,GOOGL,145.3170166015625,145.1041259765625,-0.001465008228070868
2021-12-22,INTC,47.2729606628418,47.98710632324219,0.015106852847525037
2021-12-22,META,328.1577453613281,341.97119140625,0.0420939205006792
2021-12-22,MSFT,322.3986511230469,328.3202209472656,0.018367228906174052
2021-12-22,NVDA,29.343162536621094,29.52880096435547,0.006326462851531187
2021-12-22,TSLA,336.2900085449219,356.7799987792969,0.060929524261015715
2021-12-23,AAPL,172.65805053710938,173.9215850830078,0.0073181328178315444
2021-12-23,AMZN,171.06849670410156,166.7169952392578,-0.025437187727034124
2021-12-23,GOOGL,145.8147735595703,143.7657470703125,-0.014052255743624738
2021-12-23,INTC,47.588294982910156,47.76451873779297,0.003703090328117402
2021-12-23,META,332.91448974609375,334.0167541503906,0.0033109535278489886
2021-12-23,MSFT,323.8403015136719,325.4175720214844,0.004870519513600165
2021-12-23,NVDA,29.58269691467285,29.3541316986084,-0.007726314362876296
2021-12-23,TSLA,355.6666564941406,352.260009765625,-0.009578201010169046
2021-12-27,AAPL,176.62484741210938,178.27032470703125,0.009316227694071663
2021-12-27,AMZN,169.66949462890625,170.4044952392578,0.004331954969036266
2021-12-27,GOOGL,146.79733276367188,143.90419006347656,-0.019708414626667402
2021-12-27,INTC,48.172603607177734,49.35048294067383,0.024451228401542933
2021-12-27,META,343.7785949707031,336.1915588378906,-0.022069541977908974
2021-12-27,MSFT,331.3488464355469,323.8983154296875,-0.022485459315786792
2021-12-27,NVDA,30.885168075561523,30.062763214111328,-0.026627825350930785
2021-12-27,TSLA,364.64666748046875,399.9266662597656,0.09675118937206946
2021-12-28,AAPL,175.606201171875,176.0077362060547,0.0022865652323216315
2021-12-28,AMZN,170.66099548339844,167.52200317382812,-0.018393144260521247
2021-12-28,GOOGL,145.58697509765625,143.31668090820312,-0.015594074867825684
2021-12-28,INTC,48.005653381347656,49.28556442260742,0.02666167318028981
2021-12-28,META,343.818359375,334.1955261230469,-0.027988130911466468
2021-12-28,MSFT,330.1876525878906,318.344482421875,-0.035867998313059764
2021-12-28,NVDA,30.263376235961914,29.23337745666504,-0.03403449672191331
2021-12-28,TSLA,362.8233337402344,383.1966552734375,0.05615218107165492
2021-12-29,AAPL,175.6943359375,171.32595825195312,-0.02486350890162358
2021-12-29,AMZN,169.2010040283203,164.35699462890625,-0.02862872727754788
2021-12-29,GOOGL,145.55520629882812,136.74179077148438,-0.06055032830120558
2021-12-29,INTC,48.07059097290039,49.962615966796875,0.039359303798929914
2021-12-29,META,340.56109619140625,321.9212646484375,-0.05473270949448838
2021-12-29,MSFT,330.8650207519531,306.1239013671875,-0.07477707775979693
2021-12-29,NVDA,29.942996978759766,27.550630569458008,-0.0798973600070426
2021-12-29,TSLA,362.0633239746094,362.7066650390625,0.0017768744356394435
2021-12-30,AAPL,174.5386199951172,168.46597290039062,-0.03479256966106669
2021-12-30,AMZN,168.64450073242188,163.25399780273438,-0.03196370416038818
2021-12-30,GOOGL,145.1041259765625,136.7145233154297,-0.05781780913995455
2021-12-30,INTC,47.98710632324219,50.09245681762695,0.04387325379036358
2021-12-30,META,341.97119140625,330.1537780761719,-0.034556751056960947
2021-12-30,MSFT,328.3202209472656,303.70489501953125,-0.07497352997849029
2021-12-30,NVDA,29.52880096435547,28.123519897460938,-0.04759018385442948
2021-12-30,TSLA,356.7799987792969,354.8999938964844,-0.005269367367130537
2021-12-31,AAPL,173.9215850830078,168.6324920654297,-0.03041079124856062
2021-12-31,AMZN,166.7169952392578,162.5540008544922,-0.02497042595322244
2021-12-31,GOOGL,143.7657470703125,135.98948669433594,-0.05408979909639654
2021-12-31,INTC,47.76451873779297,49.563804626464844,0.037669926050112525
2021-12-31,META,334.0167541503906,329.4884033203125,-0.013557256556176343
2021-12-31,MSFT,325.4175720214844,303.8597717285156,-0.06624657715639733
2021-12-31,NVDA,29.3541316986084,27.194320678710938,-0.07357775191830497
2021-12-31,TSLA,352.260009765625,342.32000732421875,-0.028217799823544536
2022-01-03,AAPL,178.27032470703125,168.65208435058594,-0.05395312075776992
2022-01-03,AMZN,170.4044952392578,161.48599243164062,-0.05233725081662365
2022-01-03,GOOGL,143.90419006347656,137.62962341308594,-0.043602390226600736
2022-01-03,INTC,49.35048294067383,51.20542526245117,0.03758711589524349
2022-01-03,META,336.1915588378906,325.7942199707031,-0.03092682904689177
2022-01-03,MSFT,323.8983154296875,304.082275390625,-0.06117981815612192
2022-01-03,NVDA,30.062763214111328,27.347026824951172,-0.09033555464673326
2022-01-03,TSLA,399.9266662597656,352.7066650390625,-0.11807164964096735
2022-01-04,AAPL,176.0077362060547,171.48269653320312,-0.02570932261496754
2022-01-04,AMZN,167.52200317382812,165.36199951171875,-0.012893850486422737
2022-01-04,GOOGL,143.31668090820312,138.68809509277344,-0.03229621134189103
2022-01-04,INTC,49.28556442260742,51.85464859008789,0.052126503928237915
2022-01-04,META,334.1955261230469,332.0505065917969,-0.006418456752351104
2022-01-04,MSFT,318.344482421875,304.7692565917969,-0.04264319496540866
2022-01-04,NVDA,29.23337745666504,27.763221740722656,-0.05029031346520639
2022-01-04,TSLA,383.1966552734375,354.79998779296875,-0.07410468512624607
2022-01-05,AAPL,171.32595825195312,171.9234619140625,0.003487525581095435
2022-01-05,AMZN,164.35699462890625,165.20700073242188,0.005171706293576449
2022-01-05,GOOGL,136.74179077148438,140.369873046875,0.02653235894397261
2022-01-05,INTC,49.962615966796875,51.69697189331055,0.03471307282361385
2022-01-05,META,321.9212646484375,330.9482421875,0.02804094830119609
2022-01-05,MSFT,306.1239013671875,307.9526062011719,0.005973740782138054
2022-01-05,NVDA,27.550630569458008,27.944866180419922,0.01430949502110324
2022-01-05,TSLA,362.7066650390625,368.739990234375,0.016634172395654012
2022-01-06,AAPL,168.46597290039062,168.65208435058594,0.0011047420852480113
2022-01-06,AMZN,163.25399780273438,161.21400451660156,-0.012495824381573853
2022-01-06,GOOGL,136.7145233154297,137.54774475097656,0.006094608058753602
2022-01-06,INTC,50.09245681762695,50.954994201660156,0.017218907572720335
2022-01-06,META,330.1537780761719,324.2152404785156,-0.01798718655367358
2022-01-06,MSFT,303.70489501953125,294.9192810058594,-0.028928127790323804
2022-01-06,NVDA,28.123519897460938,26.52362060546875,-0.05688830195599486
2022-01-06,TSLA,354.8999938964844,343.85333251953125,-0.03112612444894875
2022-01-07,AAPL,168.6324920654297,169.51400756835938,0.005227435662800132
2022-01-07,AMZN,162.5540008544922,162.13800048828125,-0.0025591518143150108
2022-01-07,GOOGL,135.98948669433594,138.4345245361328,0.01797960931562743
2022-01-07,INTC,49.563804626464844,51.659873962402344,0.042290323588643416
2022-01-07,META,329.4884033203125,329.59765625,0.00033158353552519313
2022-01-07,MSFT,303.8597717285156,300.14422607421875,-0.012227830071617837
2022-01-07,NVDA,27.194320678710938,26.889909744262695,-0.01119391574603848
2022-01-07,TSLA,342.32000732421875,349.8699951171875,0.022055350641009983
2022-01-10,AAPL,168.65208435058594,166.3112030029297,-0.013879943178111793
2022-01-10,AMZN,161.48599243164062,158.91749572753906,-0.01590538390002368
2022-01-10,GOOGL,137.62962341308594,134.97813415527344,-0.019265396446332166
2022-01-10,INTC,51.20542526245117,50.788055419921875,-0.00815089105090107
2022-01-10,META,325.7942199707031,315.9430236816406,-0.030237480241203676
2022-01-10,MSFT,304.082275390625,292.83892822265625,-0.036974687700970114
2022-01-10,NVDA,27.347026824951172,25.85291862487793,-0.05463512394371266
2022-01-10,TSLA,352.7066650390625,343.5033264160156,-0.026093463876072767
2022-01-11,AAPL,171.48269653320312,162.81454467773438,-0.05054825956617955
2022-01-11,AMZN,165.36199951171875,156.2989959716797,-0.054807050995998585
2022-01-11,GOOGL,138.68809509277344,134.10325622558594,-0.0330586332166473
2022-01-11,INTC,51.85464859008789,49.73074722290039,-0.0409587457428742
2022-01-11,META,332.0505065917969,317.3730163574219,-0.04420258347149168
2022-01-11,MSFT,304.7692565917969,293.4969482421875,-0.036986369542868054
2022-01-11,NVDA,27.763221740722656,25.018535614013672,-0.09886050517988415
2022-01-11,TSLA,354.79998779296875,331.8833312988281,-0.06459035310765807
2022-01-12,AAPL,171.9234619140625,161.1298828125,-0.06278130385111584
2022-01-12,AMZN,165.20700073242188,151.66749572753906,-0.08195478971748976
2022-01-12,GOOGL,140.369873046875,132.30783081054688,-0.057434277465192925
2022-01-12,INTC,51.69697189331055,48.265350341796875,-0.06637954653505952
2022-01-12,META,330.9482421875,314.36407470703125,-0.050111060783555775
2022-01-12,MSFT,307.9526062011719,291.822998046875,-0.05237691719277125
2022-01-12,NVDA,27.944866180419922,24.103309631347656,-0.1374691338391136
2022-01-12,TSLA,368.739990234375,332.0899963378906,-0.09939251197894011
2022-01-13,AAPL,168.65208435058594,159.07302856445312,-0.05679773139488942
2022-01-13,AMZN,161.21400451660156,142.64300537109375,-0.11519470160916076
2022-01-13,GOOGL,137.54774475097656,129.3739776611328,-0.05942494444123351
2022-01-13,INTC,50.954994201660156,48.265350341796875,-0.05278469563196713
2022-01-13,META,324.2152404785156,301.06695556640625,-0.07139789257884474
2022-01-13,MSFT,294.9192810058594,286.43359375,-0.028772914496867988
2022-01-13,NVDA,26.52362060546875,23.328813552856445,-0.12045139312366676
2022-01-13,TSLA,343.85333251953125,314.6333312988281,-0.08497809518552041
2022-01-14,AAPL,169.51400756835938,158.29922485351562,-0.06615844245391461
2022-01-14,AMZN,162.13800048828125,144.54400634765625,-0.10851246523110189
2022-01-14,GOOGL,138.4345245361328,129.82308959960938,-0.06220583315743441
2022-01-14,INTC,51.659873962402344,48.172603607177734,-0.06750443018429773
2022-01-14,META,329.59765625,306.56854248046875,-0.0698703808502317
2022-01-14,MSFT,300.14422607421875,286.7625427246094,-0.04458417716254982
2022-01-14,NVDA,26.889909744262695,23.326812744140625,-0.13250684119095277
2022-01-14,TSLA,349.8699951171875,310.0,-0.1139566000903656
2022-01-18,AAPL,166.3112030029297,156.4971160888672,-0.059010377754826406
2022-01-18,AMZN,158.91749572753906,139.98599243164062,-0.11912787329820582
2022-01-18,GOOGL,134.97813415527344,125.98310089111328,-0.06664066976813171
2022-01-18,INTC,50.788055419921875,47.30078887939453,-0.06866312387222145
2022-01-18,META,315.9430236816406,298.0679016113281,-0.05657704310738107
2022-01-18,MSFT,292.83892822265625,279.1379699707031,-0.04678666984307421
2022-01-18,NVDA,25.85291862487793,22.28083610534668,-0.13816941024576934
2022-01-18,TSLA,343.5033264160156,306.1333312988281,-0.10879078088440063
2022-01-19,AAPL,162.81454467773438,156.408935546875,-0.039342978500712354
2022-01-19,AMZN,156.2989959716797,138.87249755859375,-0.11149462800287918
2022-01-19,GOOGL,134.10325622558594,128.2638702392578,-0.04354395374639689
2022-01-19,INTC,49.73074722290039,47.94073486328125,-0.0359940772978143
2022-01-19,META,317.3730163574219,292.5861511230469,-0.07810010289740674
2022-01-19,MSFT,293.4969482421875,287.091552734375,-0.021824402421134894
2022-01-19,NVDA,25.018535614013672,22.72797203063965,-0.09155466245958083
2022-01-19,TSLA,331.8833312988281,312.4700012207031,-0.058494441411536924
2022-01-20,AAPL,161.1298828125,155.94857788085938,-0.03215607708018934
2022-01-20,AMZN,151.66749572753906,139.6374969482422,-0.07931823968998603
2022-01-20,GOOGL,132.30783081054688,128.03759765625,-0.032274984240437524
2022-01-20,INTC,48.265350341796875,44.564754486083984,-0.07667189463055124
2022-01-20,META,314.36407470703125,292.59613037109375,-0.06924437646453062
2022-01-20,MSFT,291.822998046875,290.12005615234375,-0.005835530119040548
2022-01-20,NVDA,24.103309631347656,21.901575088500977,-0.09134573535840095
2022-01-20,TSLA,332.0899963378906,276.3666687011719,-0.1677958633238145
2022-01-21,AAPL,159.07302856445312,166.83029174804688,0.04876542084851717
2022-01-21,AMZN,142.64300537109375,143.97799682617188,0.009358968928094792
2022-01-21,GOOGL,129.3739776611328,132.35098266601562,0.02301084853926679
2022-01-21,INTC,48.265350341796875,44.26796340942383,-0.0828210487247077
2022-01-21,META,301.06695556640625,299.6170959472656,-0.004815738135103405
2022-01-21,MSFT,286.43359375,298.2671813964844,0.0413135466813043
2022-01-21,NVDA,23.328813552856445,22.79584503173828,-0.022845933416657013
2022-01-21,TSLA,314.6333312988281,282.1166687011719,-0.10334780000397675
2022-01-24,AAPL,158.29922485351562,171.1888427734375,0.08142565405389357
2022-01-24,AMZN,144.54400634765625,149.57350158691406,0.03479559869927021
2022-01-24,GOOGL,129.82308959960938,134.28884887695312,0.034398806029934344
2022-01-24,INTC,48.172603607177734,45.278907775878906,-0.06006932601973099
2022-01-24,META,306.56854248046875,311.08697509765625,0.014738735359566013
2022-01-24,MSFT,286.7625427246094,300.8989562988281,0.049296583298170035
2022-01-24,NVDA,23.326812744140625,24.438661575317383,0.04766398407583732
2022-01-24,TSLA,310.0,312.239990234375,0.007225774949596774
2022-01-25,AAPL,156.4971160888672,171.02235412597656,0.09281473294920776
2022-01-25,AMZN,139.98599243164062,151.19349670410156,0.08006161243550064
2022-01-25,GOOGL,125.98310089111328,136.61181640625,0.08436620022810105
2022-01-25,INTC,47.30078887939453,45.39948272705078,-0.0401960770081788
2022-01-25,META,298.0679016113281,316.787109375,0.06280182355254467
2022-01-25,MSFT,279.1379699707031,298.75091552734375,0.07026254994510098
2022-01-25,NVDA,22.28083610534668,24.590364456176758,0.10365537181416033
2022-01-25,TSLA,306.1333312988281,310.4166564941406,0.013991698248405977
2022-01-26,AAPL,156.408935546875,172.2270965576172,0.10113335888026398
2022-01-26,AMZN,138.87249755859375,150.6125030517578,0.08453801652275075
2022-01-26,GOOGL,128.2638702392578,146.89013671875,0.1452183412581233
2022-01-26,INTC,47.94073486328125,45.91886520385742,-0.042174356842669465
2022-01-26,META,292.5861511230469,320.7593994140625,0.09629043679229844
2022-01-26,MSFT,287.091552734375,303.298583984375,0.05645248387017221
2022-01-26,NVDA,22.72797203063965,25.19320297241211,0.10846682398451897
2022-01-26,TSLA,312.4700012207031,301.88665771484375,-0.033869950601703266
2022-01-27,AAPL,155.94857788085938,169.34747314453125,0.0859186755387297
2022-01-27,AMZN,139.6374969482422,138.8455047607422,-0.005671773018056594
2022-01-27,GOOGL,128.03759765625,142.01695251464844,0.10918163972374448
2022-01-27,INTC,44.564754486083984,44.778072357177734,0.0047866946324221695
2022-01-27,META,292.59613037109375,236.1106719970703,-0.19304923240913704
2022-01-27,MSFT,290.12005615234375,291.4843444824219,0.004702495746663337
2022-01-27,NVDA,21.901575088500977,23.90169906616211,0.09132329385347547
2022-01-27,TSLA,276.3666687011719,297.0466613769531,0.07482809983190118
2022-01-28,AAPL,166.83029174804688,169.0631103515625,0.01338377209630316
2022-01-28,AMZN,143.97799682617188,157.63949584960938,0.09488601956263747
2022-01-28,GOOGL,132.35098266601562,142.2184295654297,0.0745551464798287
2022-01-28,INTC,44.26796340942383,44.866859436035156,0.013528881396062469
2022-01-28,META,299.6170959472656,235.44534301757812,-0.21417921005743312
2022-01-28,MSFT,298.2671813964844,296.0223388671875,-0.007526280695001514
2022-01-28,NVDA,22.79584503173828,24.271984100341797,0.06475474221500942
2022-01-28,TSLA,282.1166687011719,307.7733459472656,0.09094349995061875
2022-01-31,AAPL,171.1888427734375,168.34718322753906,-0.01659956046118774
2022-01-31,AMZN,149.57350158691406,157.9355010986328,0.055905621136105886
2022-01-31,GOOGL,134.28884887695312,138.1571502685547,0.02880582731888654
2022-01-31,INTC,45.278907775878906,45.02573013305664,-0.005591513913618275
2022-01-31,META,311.08697509765625,223.34983825683594,-0.28203410577790317
2022-01-31,MSFT,300.8989562988281,291.194091796875,-0.032252901842288385
2022-01-31,NVDA,24.438661575317383,24.680192947387695,0.009883166937188366
2022-01-31,TSLA,312.239990234375,302.4466552734375,-0.03136476834240989
2022-02-01,AAPL,171.02235412597656,171.45602416992188,0.0025357506400939104
2022-02-01,AMZN,151.19349670410156,161.4134979248047,0.06759550803104006
2022-02-01,GOOGL,136.61181640625,138.35362243652344,0.012750039316465378
2022-02-01,INTC,45.39948272705078,45.61448669433594,0.0047358241629711015
2022-02-01,META,316.787109375,218.6526336669922,-0.30978052074663215
2022-02-01,MSFT,298.75091552734375,294.6871337890625,-0.013602575011721778
2022-02-01,NVDA,24.590364456176758,25.059457778930664,0.019076306233276528
2022-02-01,TSLA,310.4166564941406,307.3333435058594,-0.00993282069043692
2022-02-02,AAPL,172.2270965576172,172.87802124023438,0.003779455704865964
2022-02-02,AMZN,150.6125030517578,161.1894989013672,0.0702265458397873
2022-02-02,GOOGL,146.89013671875,140.5301971435547,-0.04329725410612603
2022-02-02,INTC,45.91886520385742,46.6424674987793,0.015758279123611458
2022-02-02,META,320.7593994140625,230.39064025878906,-0.28173378339138877
2022-02-02,MSFT,303.298583984375,301.1214599609375,-0.0071781542624994865
2022-02-02,NVDA,25.19320297241211,26.653369903564453,0.05795876501893403
2022-02-02,TSLA,301.88665771484375,310.6666564941406,0.029083758937071973
2022-02-03,AAPL,169.34747314453125,168.79832458496094,-0.003242732527231961
2022-02-03,AMZN,138.8455047607422,159.0034942626953,0.14518287456759413
2022-02-03,GOOGL,142.01695251464844,137.58047485351562,-0.031239070988199166
2022-02-03,INTC,44.778072357177734,45.66120910644531,0.01972252718301785
2022-02-03,META,236.1106719970703,226.48789978027344,-0.040755346361117786
2022-02-03,MSFT,291.4843444824219,292.57769775390625,0.0037509845457594044
2022-02-03,NVDA,23.90169906616211,25.77407455444336,0.07833650164778419
2022-02-03,TSLA,297.0466613769531,301.51666259765625,0.015048144961409547
2022-02-04,AAPL,169.0631103515625,165.38546752929688,-0.021753076792554324
2022-02-04,AMZN,157.63949584960938,153.2935028076172,-0.02756918891784794
2022-02-04,GOOGL,142.2184295654297,133.27549743652344,-0.062881668404248
2022-02-04,INTC,44.866859436035156,44.51173400878906,-0.007915094386144444
2022-02-04,META,235.44534301757812,218.0270233154297,-0.07398031100937087
2022-02-04,MSFT,296.0223388671875,285.47564697265625,-0.03562802704313169
2022-02-04,NVDA,24.271984100341797,23.90269660949707,-0.01521455721617444
2022-02-04,TSLA,307.7733459472656,286.6666564941406,-0.06857867885915453
